date,cases_raw,deaths_raw,hosp_nice,hosp_combined,icu_daily,rt_rivm,rt_low,rt_up,prevalence_rivm,sewage_rna,radar_contact_rate,radar_infected_contact,radar_infectious_contact,coronamelder_positives,cases_sm7,deaths_sm7,hosp_sm7,radar_c_sm7,radar_z_sm7,radar_cI_sm7,radar_I_frac_sm7,radar_I_count_sm7,cm_positives_sm7,sewage_sm7,hosp_nice_old,hosp_combined_old,icu_daily_old,radar_contact_rate_old,radar_infected_contact_old,radar_infectious_contact_old,hosp_sm7_old,radar_c_sm7_old,radar_cI_sm7_old,radar_I_frac_sm7_old,hosp_adm,hosp_notif,icu_adm,icu_notif,icu_sm7,tests_total,tests_positive,prev_json_avg,prev_json_low,prev_json_up,positivity_rate
2020-11-26,4468.0,75.0,191,191,30,1.16,1.13,1.2,74610.0,10012251924004.6,3.49422258780959,0.0102248017413632,0.0101177855129785,697.0,4898.14285714286,65.7143,162.285714285714,3.07112798845238,0.0106,0.0074512011803208,0.0024262099164664,44396.2,643.285714285714,18488939903196.3,,,,2.81080610021787,0.009760348583878,0.0061815541031227,,2.6259,0.0067,0.00255151,191,185,30,36,26.7142857142857,40745.0,4429.0,102396.0,74610.0,130391.0,0.10870045404344092
2020-11-27,5751.0,81.0,173,173,17,1.22,1.18,1.25,73947.0,22390752744208.1,3.52056430794104,0.0053780486703465,0.0080303074267519,612.0,4811.14285714286,61.1429,155.142857142857,3.09560701124382,0.0112,0.007675527760703,0.0024794903658068,46793.7,642.285714285714,21477425561642.1,,,,2.73255328040117,0.0156010586432651,0.0098806704740678,,2.6401,0.0071,0.00268929,173,162,17,18,26.4285714285714,36808.0,4077.0,102002.0,73947.0,130252.0,0.11076396435557488
2020-11-28,4465.0,54.0,98,98,21,1.25,1.22,1.29,73974.0,17360567767582.7,3.20772339925107,0.0101435480894768,0.0099917536425658,672.0,4824.14285714286,56.2857,154.142857142857,3.16858953703355,0.0124,0.0080439531261404,0.0025386541968043,52557.9,635.714285714286,20464075054161.9,,,,2.92084670947031,0.0161516853932584,0.0102294007490637,,2.6154,0.0079,0.00302057,98,130,21,21,25.8571428571429,26969.0,3303.0,101839.0,73974.0,129899.0,0.12247395157402945
2020-11-29,5565.0,25.0,123,123,18,1.25,1.21,1.28,73871.0,18878912017125.2,2.89923213070301,0.0102109294056625,0.0059769817880266,738.0,4823.85714285714,55.4286,154.0,3.11363740718102,0.014,0.008943182287001,0.002872261961645,59752.3,652.857142857143,21722352670725.4,,,,2.62105402192577,0.0093778893144895,0.0059393298991766,,2.5917,0.0089,0.00343404,123,64,18,14,24.2857142857143,23735.0,3071.0,101772.0,73871.0,130206.0,0.12938698125131662
2020-11-30,4572.0,32.0,165,165,24,1.22,1.19,1.25,74172.0,37381833736850.7,1.75567107434922,0.0105246917042583,0.0079525403477221,569.0,4984.71428571429,53.2857,153.571428571429,3.15075896937702,0.0141,0.0081868373890049,0.0025983699383465,59819.2,660.571428571429,23467944761761.4,,,,1.85036110621807,0.0116258587282015,0.0073630438611942,,2.5888,0.0089,0.00343789,165,176,24,29,24.2857142857143,47356.0,4999.0,102030.0,74172.0,130338.0,0.10556212517949151
2020-12-01,4038.0,55.0,160,160,30,1.21,1.18,1.24,75254.0,27635477072779.0,3.74128287939331,0.0059723219219188,0.0100855027023924,578.0,5004.71428571429,49.8571,158.571428571429,3.14206623262686,0.0141,0.0082321025222629,0.0026199646706303,60316.6,683.857142857143,22554286995322.6,,,,2.53266198489466,0.018285411421757,0.0115807605671128,,2.5963,0.009,0.00346647,160,166,30,29,26.5714285714286,51466.0,5171.0,103129.0,75254.0,131061.0,0.10047409940543271
2020-12-02,4908.0,66.0,168,168,30,1.21,1.18,1.24,76680.0,18396673432527.8,3.17676547081993,0.009219618573373,0.0104474045885699,704.0,5299.57142857143,47.1429,166.571428571429,3.23956171547967,0.0147,0.0077657160353716,0.0023971502065432,61711.5,701.857142857143,21798924435152.3,,,,2.6734987070204,0.0172397279954027,0.0109184943970884,,2.6222,0.0093,0.00354664,168,129,30,27,27.1428571428571,52574.0,5597.0,104134.0,76680.0,132057.0,0.10645946665652224
2020-12-03,5594.0,60.0,188,188,30,1.23,1.2,1.26,77910.0,22231396561256.0,3.75407352318157,0.005461808975148,0.0048233712270056,751.0,5470.42857142857,47.0,169.428571428571,3.1771276551409,0.0161,0.0085257323766027,0.0026834717713678,67748.2,738.857142857143,21960201341243.0,,,,2.79051165356503,0.010205488898083,0.0064634763021192,,2.6197,0.0102,0.00389358,188,162,30,27,28.5714285714286,52077.0,5950.0,105198.0,77910.0,133124.0,0.11425389327342204
2020-12-04,5891.0,57.0,208,208,33,1.24,1.21,1.27,79204.0,15995148379136.8,3.45971515068988,0.0098762555763648,0.0083471633595577,775.0,5830.71428571429,45.8571,177.571428571429,3.15436906142191,0.0159,0.0080375072653951,0.0025480554459192,67657.4,781.857142857143,18632426525222.6,,,,2.78530580595134,0.0160899486284773,0.0101903007980356,,2.5975,0.0101,0.00388835,208,229,33,29,28.1428571428571,47380.0,5935.0,106531.0,79204.0,134266.0,0.12526382439848038
2020-12-05,6529.0,35.0,154,154,25,1.24,1.21,1.27,81016.0,12073029846390.9,3.89019177922077,0.0092446966028689,0.0067270482343268,798.0,6128.0,47.4286,181.571428571429,3.0422963525361,0.0153,0.0078695092858745,0.0025867004308487,65166.0,839.142857142857,18835576963474.6,,,,3.10187424425635,0.0204050785973398,0.0129232164449819,,2.59,0.0097,0.00374517,154,132,25,19,29.5714285714286,32143.0,4474.0,108487.0,81016.0,135883.0,0.13919049248670007
2020-12-06,6761.0,24.0,143,143,28,1.2,1.18,1.23,82740.0,20007850359759.6,2.46219370833165,0.0092681868085902,0.0112970961766445,997.0,6361.71428571429,48.2857,183.714285714286,3.05437121675752,0.0154,0.0070746502773848,0.0023162378687208,64927.9,892.857142857143,20233960988342.1,,,,2.60391608391608,0.0185547785547786,0.0117513597513598,,2.5995,0.0097,0.00373149,143,140,28,29,29.8571428571429,36964.0,5212.0,110610.0,82740.0,138381.0,0.14100205605453955
2020-12-07,7094.0,24.0,222,222,21,1.16,1.14,1.19,83411.0,14087410024707.9,1.59636091831624,0.0100772436079693,0.0045349645692692,870.0,6806.71428571429,48.1429,186.142857142857,2.97948744670585,0.0156,0.0074564796015673,0.002502604805337,66718.3,948.714285714286,19787315199405.0,,,,1.69457595022318,0.0106857838495874,0.0067676631047387,,2.5819,0.0099,0.00383439,222,279,21,26,30.2857142857143,61099.0,7063.0,112458.0,83411.0,140834.0,0.11559927331052881
2020-12-08,6119.0,66.0,188,188,40,1.14,1.12,1.16,85800.0,29057530140543.0,2.95677391719265,0.0118524081226268,0.0089095168457479,979.0,7227.57142857143,48.7143,193.0,2.90522557014407,0.0148,0.0072756037549666,0.0025043163015413,63983.1,1020.42857142857,20928317220917.1,,,,2.48032888338785,0.0138802935195827,0.0087908525624023,,2.5563,0.0094,0.00367719,188,201,40,36,30.7142857142857,61443.0,7223.0,115250.0,85800.0,144293.0,0.11755610891395277
2020-12-09,6544.0,72.0,183,183,32,1.14,1.11,1.16,88783.0,28185361606600.5,3.26128952036988,0.0065570533619144,0.004883391529142,1080.0,7598.0,51.0,194.285714285714,2.78475708124285,0.0137,0.0076210995504289,0.0027367196951439,60617.5,1106.71428571429,23396368302223.6,,,,2.73979803568958,0.0178447918107622,0.0113017014801494,,2.4973,0.0087,0.00348376,183,138,32,27,30.2857142857143,70754.0,7920.0,118531.0,88783.0,148330.0,0.1119371342962942
2020-12-10,8709.0,59.0,205,205,33,1.14,1.12,1.17,92137.0,19104876038696.2,3.22988713281985,0.0159754508099661,0.0074961764962832,1142.0,8043.14285714286,51.7143,200.714285714286,2.78552772007261,0.0124,0.006839337530654,0.0024553112436719,55105.8,1181.71428571429,25318829085985.8,,,,2.66743097353587,0.0115601413967708,0.0073214228846215,,2.4629,0.0078,0.003167,205,179,33,37,32.2857142857143,70041.0,8157.0,122255.0,92137.0,152703.0,0.11646035893262517
2020-12-11,8837.0,61.0,256,256,36,1.14,1.12,1.17,96630.0,23982162529721.7,2.93988201475746,0.012679432779082,0.0070810324333527,1277.0,8238.42857142857,53.5714,208.0,2.76709167196779,0.0125,0.0070112158800295,0.0025337851835763,55953.1,1211.57142857143,29620045384303.2,,,,2.60597246461121,0.0108590265658329,0.0068773834916941,,2.4567,0.0079,0.0032157,256,351,36,38,32.7142857142857,68815.0,8485.0,127223.0,96630.0,157718.0,0.12330160575455933
2020-12-12,9122.0,51.0,163,163,22,1.12,1.1,1.15,101559.0,29349387415536.4,3.04691235691223,0.0157764531198407,0.0091455188025629,1402.0,8311.42857142857,57.0,213.285714285714,2.77178416359659,0.0127,0.0070965338131528,0.0025602764841345,57058.4,1262.28571428571,31218777686661.7,,,,2.68896030574134,0.0124207417701728,0.0078664697877761,,2.4701,0.0081,0.00327922,163,175,22,29,33.4285714285714,57706.0,7470.0,132963.0,101559.0,163813.0,0.12944927737150383
2020-12-13,9877.0,29.0,188,188,42,1.06,1.04,1.09,106456.0,33465075846095.1,2.46758818013996,0.0094373396653052,0.0058247620382202,1522.0,8971.71428571429,57.5714,224.0,2.67484570085381,0.0118,0.0076689386437859,0.002867058328388,54627.7,1348.57142857143,33263660437914.3,,,,2.36345679012346,0.0095061728395061,0.0060205761316872,,2.3889,0.0075,0.00313952,188,149,42,22,34.0,51236.0,7010.0,138419.0,106456.0,170074.0,0.13681786244047153
2020-12-14,8461.0,37.0,273,273,24,1.0,0.98,1.02,110884.0,44195924112929.5,1.46730858158249,0.0125566426542981,0.0057381130148978,1079.0,9553.0,59.2857,234.571428571429,2.45088245307943,0.0113,0.0073168629695577,0.0029853993855823,54058.5,1426.28571428571,33698708658320.2,,,,1.65121753246753,0.0114448051948052,0.0072483766233766,,2.2853,0.0071,0.00310681,273,279,24,43,36.1428571428572,73496.0,9784.0,144064.0,110884.0,176618.0,0.13312289104168934
2020-12-15,6630.0,90.0,225,225,45,0.95,0.93,0.97,114074.0,40248656257052.3,2.98962135859423,0.0159244779511458,0.0095067423776107,1334.0,9998.57142857143,62.2857,240.714285714286,2.24568915646886,0.0113,0.0072703517363998,0.0032374702061757,56310.7,1487.0,35191741082127.7,,,,2.57375592417062,0.015501579778831,0.0098176671932596,,2.1939,0.0071,0.00323625,225,334,45,38,36.4285714285714,72807.0,9420.0,148763.0,114074.0,182162.0,0.12938316370678643
2020-12-16,11166.0,76.0,258,258,36,0.93,0.9,0.95,117444.0,42499540865368.7,2.58272028117045,0.0164959019819525,0.008890225343574,1684.0,10441.7142857143,63.2857,245.428571428571,2.03885826865857,0.0121,0.0069413854818905,0.0034045453715905,63306.0,1540.0,33966224126108.9,,,,2.17139525845317,0.011504080839487,0.0072859178650084,,2.0889,0.0076,0.00363828,258,263,36,41,39.4285714285714,75212.0,10232.0,153568.0,117444.0,188258.0,0.13604212093814816
2020-12-17,12778.0,71.0,279,279,48,0.91,0.89,0.93,118981.0,22150213581538.0,1.6621443983992,0.0076158493057983,0.0050316467766857,1686.0,10887.4285714286,63.2857,248.571428571429,1.93856183697795,0.0119,0.00699240710756,0.0036070075115378,64482.7,1595.85714285714,32849436269810.7,,,,1.9421692727724,0.0075701166542566,0.0047944072143625,,2.0238,0.0075,0.0037059,279,257,48,38,41.1428571428572,71361.0,9842.0,157337.0,118981.0,194052.0,0.13791847087344627
2020-12-18,11956.0,82.0,299,299,38,0.9,0.88,0.92,120686.0,34433389496374.0,1.50352893848348,0.0131797316203544,0.006755453801247,1702.0,11272.4285714286,63.8571,257.285714285714,1.90921178726192,0.0122,0.0070924463247021,0.0037148557179576,67653.0,1666.71428571429,31101662379674.0,,,,1.96630378434422,0.011059270779333,0.0070042048269108,,1.9804,0.0077,0.0038881,299,250,38,46,42.2857142857143,67441.0,9593.0,161030.0,120686.0,199686.0,0.14224284930531872
2020-12-19,12224.0,58.0,196,196,43,0.89,0.86,0.91,122518.0,20770768723405.0,1.59909614224019,0.0106216551068319,0.0068427550209981,1773.0,11728.4285714286,66.5714,265.571428571429,1.67911744610331,0.0108,0.0062846310682376,0.0037428180398114,63191.6,1683.0,32684314118914.4,,,,1.95386210471747,0.0178849144634526,0.01132711249352,,1.8724,0.0068,0.0036317,196,180,43,28,42.0,60815.0,8577.0,164083.0,122518.0,204505.0,0.141034284304859
2020-12-20,12997.0,29.0,210,210,54,0.86,0.84,0.88,122610.0,25647560852007.7,1.76551315837563,0.0178375202789124,0.0061819134179067,1913.0,11617.5714285714,69.4286,271.857142857143,1.51787824506947,0.0117,0.0061410062587222,0.0040457831704684,69985.9,1657.71428571429,34471370698633.6,,,,1.90758888798899,0.0083421073945087,0.0052833346831889,,1.8398,0.0074,0.00402218,210,178,54,44,43.7142857142857,56369.0,7830.0,165402.0,122610.0,207591.0,0.13890613635154075
2020-12-21,11156.0,41.0,334,334,32,0.84,0.82,0.86,123425.0,31961506881972.2,1.26185823357029,0.0071604703725303,0.0064383875348924,1575.0,11434.1428571429,72.4286,276.285714285714,1.49812248262175,0.0117,0.0064269404855269,0.0042899966859049,70280.0,1608.57142857143,32467929849053.5,,,,1.34750925815315,0.0137379046708876,0.0087006729582288,,1.8321,0.0074,0.00403908,334,368,32,62,43.8571428571429,76674.0,9767.0,166352.0,123425.0,209459.0,0.12738346766831
2020-12-22,9822.0,109.0,283,283,43,0.85,0.82,0.87,122093.0,51327218431735.1,1.37896097048392,0.0140676581774968,0.003852035582359,1448.0,11368.2857142857,73.7143,268.142857142857,1.48447977077971,0.0118,0.006626341164776,0.0044637463542501,72475.8,1549.85714285714,33512130562392.7,,,,1.81820450952658,0.0053249022381229,0.0033724380841445,,1.8006,0.0075,0.00416528,283,278,43,35,43.4285714285714,80581.0,9341.0,165868.0,122093.0,209394.0,0.11592062645040394
2020-12-23,10390.0,96.0,302,302,48,0.87,0.85,0.9,120592.0,55008936923403.3,1.45404587393357,0.0077106182039085,0.0078848516769665,1507.0,11024.1428571429,72.2857,274.571428571429,1.43645380223237,0.01,0.0063798527593209,0.004441390840002,63065.2,1489.0,33643174369942.8,,,,1.94274104174363,0.0180088659032139,0.0114056150720355,,1.7382,0.0063,0.00362444,302,314,48,43,43.2857142857143,80375.0,9324.0,164523.0,120592.0,208558.0,0.11600622083981338
2020-12-24,11494.0,92.0,310,310,49,0.91,0.88,0.94,117437.0,8126127634477.0,1.52385406126514,0.0118360681520261,0.0070331863643188,1342.0,10453.8571428571,72.7143,283.285714285714,1.3526712400645,0.0108,0.0063642803207795,0.0047049720081843,72225.2,1376.71428571429,33959162892941.3,,,,1.88838987099857,0.0072623029144768,0.0045994585125019,,1.6623,0.0069,0.00415088,310,289,49,48,41.8571428571429,56986.0,7415.0,161895.0,117437.0,205985.0,0.13011967851753062
2020-12-25,11495.0,91.0,242,242,35,0.94,0.91,0.97,113224.0,41742794489748.3,1.40802995558924,0.0111805775263465,0.0081512585559906,1291.0,9917.0,72.7143,302.714285714286,1.28501753021302,0.0094,0.0059346260994562,0.004618323065579,65660.4,1301.42857142857,32058386433999.4,,,,1.74577210978653,0.0120136771093245,0.0076086621692388,,1.59,0.006,0.00377358,242,243,35,33,47.0,34743.0,5638.0,158451.0,113224.0,203278.0,0.1622772932677086
2020-12-26,9815.0,48.0,241,241,42,0.94,0.91,0.97,110194.0,21688075376255.8,1.2629143624088,0.014440292846152,0.0051173361828119,1347.0,9587.85714285714,81.5714,300.428571428571,1.25172782997656,0.0101,0.0061527161500973,0.0049153785693272,73157.3,1271.85714285714,29946766440570.2,,,,1.51692685493773,0.0051745307840729,0.0032772028299128,,1.5222,0.0064,0.00420444,241,232,42,44,49.5714285714286,36270.0,5704.0,154928.0,110194.0,200051.0,0.15726495726495726
2020-12-27,9005.0,32.0,271,271,44,0.91,0.89,0.94,105787.0,27859480512997.2,1.17903522320051,0.0091969926919267,0.0060729063481171,1127.0,9453.42857142857,84.0,296.142857142857,1.20917972772874,0.0089,0.0057977519073863,0.0047947809365581,67186.1,1229.28571428571,24448393383354.6,,,,1.37648495614522,0.0143221938492284,0.0090707227711779,,1.4503,0.0056,0.00386127,271,271,44,47,49.0,43053.0,6021.0,150271.0,105787.0,195711.0,0.13985088147167446
2020-12-28,7398.0,41.0,470,470,68,0.9,0.88,0.93,102215.0,18656071669379.0,0.788282264609965,0.0090601784445756,0.0034308079856295,1048.0,9192.0,86.1429,290.285714285714,1.19173812898913,0.0102,0.0055633608836262,0.0046682746387792,78533.1,1203.85714285714,27168771008167.6,,,,0.841706161137441,0.0038704581358609,0.0024512901527119,,1.418,0.0064,0.0045134,470,422,68,64,47.5714285714286,60933.0,8477.0,145540.0,102215.0,190355.0,0.13912001706792707
2020-12-29,7518.0,171.0,267,267,61,0.92,0.89,0.95,99028.0,36545878477730.7,1.14593306882866,0.0150106458593854,0.0053786659368465,1241.0,8716.85714285714,86.2857,288.857142857143,1.21141692843135,0.0091,0.0052174194717338,0.0043068735043102,71000.4,1158.42857142857,22921231721183.6,,,,1.34335038363171,0.0101502557544757,0.0064284953111679,,1.4214,0.0058,0.00408048,267,356,61,59,48.2857142857143,65103.0,8305.0,140983.0,99028.0,184661.0,0.12756708600218117
2020-12-30,9449.0,113.0,272,272,44,0.95,0.92,0.98,95963.0,16520325522894.4,1.15620915819886,0.0140371979109064,0.0054001019779899,1209.0,8541.57142857143,85.1429,288.571428571429,1.17611218100379,0.0093,0.0054527158284717,0.0046362208610218,75060.3,1124.85714285714,22732316189980.3,,,,1.43981443128158,0.0093612790986662,0.0059288100958219,,1.3677,0.0059,0.00431381,272,244,44,49,48.0,62566.0,8434.0,136166.0,95963.0,178679.0,0.13480164945817216
2020-12-31,9664.0,107.0,269,269,39,0.98,0.94,1.01,93304.0,,1.40176287008783,0.0079447054368722,0.0053924491979975,1164.0,8311.57142857143,88.0,284.0,1.17620871765978,0.008,0.0051621189066552,0.0043887779686975,65020.5,1103.0,21492349904397.7,,,,1.66198324777087,0.0162118346392867,0.0102674952715482,,1.3648,0.0051,0.00373681,269,284,39,47,48.1428571428572,40011.0,5852.0,131800.0,93304.0,172530.0,0.14625977856089575
2021-01-01,8169.0,92.0,232,232,40,0.97,0.94,1.01,90488.0,16257558767844.7,1.54578155168479,0.010666506001969,0.0057296686727445,973.0,8202.14285714286,92.4286,264.0,1.1883933338215,0.0088,0.0053378823878314,0.0044916798469968,70227.0,1082.14285714286,23314018238941.4,,,,1.76936416184971,0.0046242774566474,0.0029287090558766,,1.3875,0.0056,0.00403604,232,157,40,36,46.7142857142857,33272.0,4904.0,128283.0,90488.0,167409.0,0.14739119980764606
2021-01-02,8588.0,40.0,239,239,40,0.94,0.91,0.97,89811.0,20554582189035.7,1.01578113041587,0.010804350033155,0.0067644106799766,1112.0,8037.71428571429,94.7143,267.0,1.18783008734624,0.0079,0.0050078049807382,0.0042159270371121,62262.9,1011.42857142857,21286903538460.3,,,,1.14154365774331,0.0068176132099074,0.004317821699608,,1.3973,0.005,0.00357833,239,203,40,41,45.7142857142857,47138.0,6160.0,126213.0,89811.0,164115.0,0.13068013068013068
2021-01-03,7395.0,52.0,239,239,45,0.88,0.85,0.91,88715.0,20419682799501.6,1.17971097979247,0.0097609159230106,0.004038727895402,974.0,7700.28571428572,96.8571,263.857142857143,1.18129462988925,0.0073,0.0049034068401399,0.0041508754175913,57520.7,1006.57142857143,22056821581092.4,,,,1.35593220338983,0.0049306625577812,0.0031227529532614,,1.3915,0.0046,0.00330579,239,229,45,42,45.8571428571429,38835.0,5436.0,124284.0,88715.0,161090.0,0.13997682502896872
2021-01-04,6632.0,72.0,330,330,58,0.84,0.82,0.87,88221.0,29586081676641.2,0.873574577742018,0.0101658750550934,0.004661152353863,902.0,7701.57142857143,93.5714,259.714285714286,1.1655091721255,0.0063,0.0047413023977179,0.0040680095113034,51033.9,986.142857142857,26256677861603.6,,,,1.00035832661471,0.009316491982442,0.0059004449222132,,1.3638,0.004,0.00293298,330,297,58,66,45.5714285714286,54547.0,7822.0,122706.0,88221.0,158693.0,0.14339927035400662
2021-01-05,6367.0,187.0,288,288,54,0.84,0.81,0.87,88459.0,24383190274844.0,1.14199034350181,0.0060821614458301,0.003068124087194,746.0,7693.28571428572,93.5714,260.857142857143,1.11466800869582,0.0069,0.0047896605499063,0.0042969390998404,56634.6,982.714285714286,27550668311418.3,,,,1.41203342618384,0.0043454038997214,0.0027520891364902,,1.3211,0.0043,0.00325486,288,311,54,47,46.2857142857143,55368.0,7126.0,121770.0,88459.0,156476.0,0.12870249963878053
2021-01-06,7087.0,128.0,250,250,45,0.85,0.82,0.88,88438.0,21139833778687.3,1.11046095599995,0.0124497658057366,0.004669314993802,1175.0,7513.42857142857,107.0,250.428571428571,1.18233148894612,0.0067,0.0041678865555345,0.0035251421403396,52081.0,946.142857142857,27450446024258.8,,,,1.39932736848785,0.0046957294244558,0.002973961968822,,1.4032,0.0042,0.00299316,250,249,45,46,45.0,54479.0,6891.0,120872.0,88438.0,154757.0,0.12648910589401421
2021-01-07,9673.0,84.0,240,240,37,0.89,0.85,0.92,87889.0,51455815544670.7,1.29126466574157,0.011105031101556,0.004257718101043,1021.0,7400.0,107.1429,244.142857142857,1.21760837336885,0.0071,0.0042850087502228,0.0035192011191309,54928.1,922.428571428572,27628135321177.0,,,,1.46802704947206,0.0091351287222683,0.0057855815241032,,1.4255,0.0045,0.00315679,240,275,37,37,43.0,49692.0,6002.0,120063.0,87889.0,153306.0,0.12078402962247445
2021-01-08,8111.0,92.0,240,240,45,0.92,0.89,0.96,87176.0,25315491916547.4,1.18989340767702,0.0128704082463011,0.0060681757380637,949.0,7230.71428571429,105.4286,237.428571428571,1.22417375933433,0.0063,0.0040154299347507,0.0032801143662271,48383.7,877.142857142857,30104721181706.5,,,,1.47065748958522,0.0087846404636841,0.0055636056269999,,1.4385,0.004,0.00278067,240,228,45,42,40.2857142857143,45156.0,5557.0,119744.0,87176.0,151983.0,0.12306227300912392
2021-01-09,7329.0,134.0,166,166,31,0.94,0.91,0.98,87311.0,19853026178919.3,1.48942549216801,0.0080800044991767,0.0024119927193735,856.0,7026.71428571429,99.1429,226.714285714286,1.22760700986487,0.0067,0.004095394334169,0.0033360793000194,50973.0,875.285714285714,33547506220690.2,,,,1.71587918285499,0.0055144754981827,0.003492501148849,,1.4337,0.0042,0.00292948,166,151,31,35,39.0,35185.0,4374.0,119993.0,87311.0,152481.0,0.1243143384965184
2021-01-10,6601.0,53.0,195,195,31,0.94,0.9,0.98,86349.0,21663507877929.0,1.42664917075155,0.0095887994970271,0.0048585832582207,808.0,6883.71428571429,97.5714,225.142857142857,1.24130832518552,0.0064,0.0038121539776786,0.0030710774272047,48313.2,811.857142857143,35700174419691.8,,,,1.51240183500505,0.0081642174014462,0.0051706710209159,,1.4406,0.004,0.00277662,195,164,31,31,37.7142857142857,28676.0,3821.0,119110.0,86349.0,152114.0,0.1332473148277305
2021-01-11,5447.0,60.0,283,283,39,0.92,0.89,0.96,84883.0,46922182700347.5,0.919532279500377,0.0054170652404676,0.0027741006455583,585.0,6430.14285714286,97.7143,221.142857142857,1.2331272570036,0.006,0.0037780720840343,0.003063813619054,46028.5,772.285714285714,31623745188149.0,,,,1.09122482056031,0.003704561241028,0.0023462221193177,,1.4365,0.0038,0.00264532,283,304,39,35,37.2857142857143,43629.0,5363.0,117653.0,84883.0,150872.0,0.12292282656031539
2021-01-12,4939.0,143.0,213,213,45,0.92,0.89,0.95,84062.0,48482685547730.5,1.16602309721561,0.0084926304265998,0.0036278748831215,733.0,6132.14285714286,98.1429,218.428571428571,1.24865155352541,0.0052,0.0031645785075493,0.0025343968047887,39753.5,734.285714285714,32942450197720.4,,,,1.3784829110427,0.0066303575657115,0.004199226458284,,1.4444,0.0033,0.00228469,213,307,45,48,36.1428571428572,40524.0,4912.0,116255.0,84062.0,149134.0,0.12121212121212122
2021-01-13,6086.0,117.0,239,239,36,0.93,0.89,0.97,83865.0,36208511171698.4,1.20637016324451,0.0085264768073526,0.0026866324983692,731.0,5841.42857142857,93.2857,218.428571428571,1.23269639168131,0.0062,0.0033482325615312,0.0027161859028114,47684.6,713.0,35169187649693.0,,,,1.4475820087927,0.0026208995603652,0.0016599030548979,,1.4231,0.0039,0.0027405,239,306,36,33,35.5714285714286,47204.0,5078.0,115555.0,83865.0,148138.0,0.10757562918396746
2021-01-14,6498.0,85.0,212,212,34,0.95,0.91,0.99,83395.0,22920810923870.6,1.23399718846813,0.0085143934705225,0.0040191448455331,744.0,5695.71428571429,91.0,213.571428571429,1.21355961153892,0.0061,0.003146053021449,0.0025924173740913,48725.5,687.142857142857,39043558251225.8,,,,1.43927648578811,0.0063791989664082,0.0040401593453919,,1.3927,0.0039,0.00280032,212,177,34,31,36.4285714285714,47967.0,5053.0,115023.0,83395.0,147303.0,0.10534325682239873
2021-01-15,6025.0,95.0,221,221,37,0.96,0.93,1.0,82433.0,34546426983547.4,1.29856348332969,0.0090468452727545,0.0017737207026685,683.0,5600.71428571429,90.5714,209.285714285714,1.20603424122186,0.006,0.0031315544746026,0.0025965717784513,48122.3,682.857142857143,36647869687212.8,,,,1.52615012106538,0.0031476997578692,0.0019935431799838,,1.374,0.0038,0.00276565,221,192,37,37,36.7142857142857,45639.0,4708.0,114487.0,82433.0,146489.0,0.10315738732224633
2021-01-16,5294.0,100.0,166,166,27,0.97,0.93,1.01,82513.0,35440188342727.8,1.37773935925929,0.0106806484420684,0.0036975710972471,707.0,5508.28571428572,85.8571,210.285714285714,1.19964168275628,0.0067,0.0031536283625207,0.0026288085916412,53222.6,665.428571428572,38651559788796.4,,,,1.56663701067616,0.0129003558718861,0.0081702253855278,,1.3731,0.0042,0.00305877,166,197,27,30,35.1428571428571,37058.0,3735.0,114222.0,82513.0,146189.0,0.1007879540180258
2021-01-17,5581.0,37.0,161,161,37,0.94,0.9,0.98,82872.0,48784102088658.2,1.29269170975487,0.0063769387822138,0.0034433264776452,627.0,5434.14285714286,81.4286,202.714285714286,1.1938751418154,0.0067,0.0031908439241685,0.0026726780819949,55087.6,666.142857142857,38595139327529.5,,,,1.29968981150084,0.0072774994034836,0.0046090829555396,,1.3582,0.0043,0.00316595,161,194,37,31,34.7142857142857,31049.0,3346.0,113672.0,82872.0,145654.0,0.10776514541531128
2021-01-18,4782.0,57.0,253,253,41,0.9,0.87,0.94,82277.0,30152362752256.5,0.866854687280953,0.0073597142429416,0.0026726108176335,555.0,5335.0,82.8571,206.0,1.18521974013705,0.0066,0.0031834141970265,0.0026859274185379,54217.7,659.571428571429,40674066192908.1,,,,0.959948528229049,0.0028148624738619,0.0017827462334459,,1.3479,0.0042,0.00311596,253,260,41,49,35.5714285714286,47697.0,4987.0,112454.0,82277.0,143937.0,0.1045558420865044
2021-01-19,4292.0,110.0,220,220,34,0.88,0.84,0.91,81251.0,62508516258816.0,1.12127518795651,0.0048444064534642,0.0037823920985479,611.0,5294.42857142857,81.0,204.285714285714,1.17082883503929,0.0066,0.0034477568141147,0.0029447146422551,54676.0,660.142857142857,40725870547483.1,,,,1.37272178636089,0.0114665057332529,0.0072621202977268,,1.3366,0.0042,0.0031423,220,209,34,28,35.2857142857143,43539.0,4549.0,111417.0,81251.0,141788.0,0.10448103998713797
2021-01-20,5567.0,86.0,186,186,33,0.87,0.84,0.91,79677.0,35813567942829.7,1.16600437665833,0.0073726026217927,0.0029471414299044,736.0,5316.0,78.5714,204.571428571429,1.18233318855766,0.0059,0.0032231259802802,0.0027260724907944,47674.8,650.0,40025882886405.7,,,,1.34320405310971,0.0031446540880503,0.0019916142557652,,1.3504,0.0037,0.00273993,186,225,33,32,36.1428571428572,44929.0,4736.0,110245.0,79677.0,140565.0,0.10541075919784548
